age,Sr,eSr,d13C,ed13C,d34S,ed34S,fR,efR,fL,efL,fA,efA,fA_Godderis,efA_Godderis,fAw_fA,efAw_fA,fAw_fA_Godderis,efAw_fA_Godderis,fD,efD,fD_Godderis,efD_Godderis,RT,eRT,GEOG,eGEOG,GEOG_Godderis,eGEOG_Godderis,fSR,efSR,fC,efC,fHR,efHR,fHRall,efHRall
163,68.3,2.0000020108,1.492,0.31496868,17.37,0.3566710607,0.63195,0.050556,1.25,0.5,0.856,0.428,0.9196,0.20691,1,0.2,0.7594314286,0.3797157145,1.114,0.557,0.8951659014,0.201412328,0.055654589,0.027827295,0.79,5,3.4078285714,1.25,1.252,0.2191,0.75,0.16875,0,0,0,0
162,68.2,1.9926114352,1.508,0.31486392,17.38,0.2932383988,0.6321,0.050568,1.25,0.5,0.854,0.427,0.9204,0.20709,1,0.2,0.7613685714,0.380684286,1.116,0.558,0.8989517456,0.202264143,0.055717607,0.027858804,0.76,5,3.3351714286,1.25,1.258,0.22015,0.75,0.16875,0,0,0,0
161,68.1,1.9852208596,1.524,0.31475916,17.39,0.2298057369,0.63225,0.05058,1.25,0.5,0.852,0.426,0.9212,0.20727,1,0.2,0.7633057142,0.3816528575,1.118,0.559,0.9027375898,0.203115958,0.055780625,0.027890313,0.73,5,3.2625142858,1.25,1.264,0.2212,0.75,0.16875,0,0,0,0
160,68,1.977830284,1.54,0.3146544,17.4,0.166373075,0.6324,0.050592,1.25,0.5,0.85,0.425,0.922,0.20745,1,0.2,0.765242857,0.382621429,1.12,0.56,0.906523434,0.203967773,0.055843643,0.027921822,0.7,5,3.189857143,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
159,68.1,2.0674478793,1.556,0.3215464575,17.31,0.243356366,0.63278,0.0506224,1.249,0.4996,0.848,0.424,0.9228,0.20763,1,0.2,0.7671799999,0.3835900004,1.121,0.5605,0.9103092782,0.2048195879,0.055906661,0.027953331,0.67,5,3.1172000001,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
158,68.2,2.1570654746,1.572,0.328438515,17.22,0.320339657,0.63316,0.0506528,1.248,0.4992,0.846,0.423,0.9236,0.20781,1,0.2,0.7691171428,0.3845585718,1.122,0.561,0.9140951224,0.2056714028,0.055969679,0.02798484,0.64,5,3.0445428572,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
157,68.3,2.2466830699,1.588,0.3353305725,17.13,0.397322948,0.63354,0.0506832,1.247,0.4988,0.844,0.422,0.9244,0.20799,1,0.2,0.7710542857,0.3855271432,1.123,0.5615,0.9178809666,0.2065232177,0.056032697,0.028016349,0.61,5,2.9718857143,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
156,68.4,2.3363006652,1.604,0.34222263,17.04,0.474306239,0.63392,0.0507136,1.246,0.4984,0.842,0.421,0.9252,0.20817,1,0.2,0.7729914286,0.3864957146,1.124,0.562,0.9216668108,0.2073750326,0.056095715,0.028047858,0.58,5,2.8992285714,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
155,68.5,2.4259182605,1.62,0.3491146875,16.95,0.55128953,0.6343,0.050744,1.245,0.498,0.84,0.42,0.926,0.20835,1,0.2,0.7749285715,0.387464286,1.125,0.5625,0.925452655,0.2082268475,0.056158733,0.028079367,0.55,5,2.8265714285,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
154,68.6,2.5155358558,1.636,0.356006745,16.86,0.628272821,0.63468,0.0507744,1.244,0.4976,0.838,0.419,0.9268,0.20853,1,0.2,0.7768657144,0.3884328574,1.126,0.563,0.9292384992,0.2090786624,0.056221751,0.028110876,0.52,5,2.7539142856,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
153,68.7,2.6051534511,1.652,0.3628988025,16.77,0.705256112,0.63506,0.0508048,1.243,0.4972,0.836,0.418,0.9276,0.20871,1,0.2,0.7788028573,0.3894014288,1.127,0.5635,0.9330243434,0.2099304773,0.056284769,0.028142385,0.49,5,2.6812571427,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
152,68.8,2.6947710464,1.668,0.36979086,16.68,0.782239403,0.63544,0.0508352,1.242,0.4968,0.834,0.417,0.9284,0.20889,1,0.2,0.7807400002,0.3903700002,1.128,0.564,0.9368101876,0.2107822922,0.056347787,0.028173894,0.46,5,2.6085999998,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
151,68.9,2.7843886417,1.684,0.3766829175,16.59,0.859222694,0.63582,0.0508656,1.241,0.4964,0.832,0.416,0.9292,0.20907,1,0.2,0.7826771431,0.3913385716,1.129,0.5645,0.9405960318,0.2116341071,0.056410805,0.028205403,0.43,5,2.5359428569,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
150,69,2.874006237,1.7,0.383574975,16.5,0.936205985,0.6362,0.050896,1.24,0.496,0.83,0.415,0.93,0.20925,1,0.2,0.784614286,0.392307143,1.13,0.565,0.944381876,0.212485922,0.056473823,0.028236912,0.4,5,2.463285714,1.25,1.27,0.22225,0.75,0.16875,0,0,0,0
149,69.2,2.7288242551,1.65,0.3825671175,16.56,0.9977254666,0.63682,0.0509456,1.22,0.488,0.831,0.4155,0.9298,0.209205,1,0.2,0.7871195241,0.393559762,1.132,0.566,0.9496000458,0.2136600102,0.0565368409,0.0282684209,0.36,5,2.4353071426,1.25,1.2697,0.2221975,0.7517,0.1691325,0,0,0,0
148,69.4,2.5836422732,1.6,0.38155926,16.62,1.0592449482,0.63744,0.0509952,1.2,0.48,0.832,0.416,0.9296,0.20916,1,0.2,0.7896247622,0.394812381,1.134,0.567,0.9548182156,0.2148340984,0.0565998588,0.0282999298,0.32,5,2.4073285712,1.25,1.2694,0.222145,0.7534,0.169515,0,0,0,0
147,69.6,2.4384602913,1.55,0.3805514025,16.68,1.1207644298,0.63806,0.0510448,1.18,0.472,0.833,0.4165,0.9294,0.209115,1,0.2,0.7921300003,0.396065,1.136,0.568,0.9600363854,0.2160081866,0.0566628767,0.0283314387,0.28,5,2.3793499998,1.25,1.2691,0.2220925,0.7551,0.1698975,0,0,0,0
146,69.8,2.2932783094,1.5,0.379543545,16.74,1.1822839114,0.63868,0.0510944,1.16,0.464,0.834,0.417,0.9292,0.20907,1,0.2,0.7946352384,0.397317619,1.138,0.569,0.9652545552,0.2171822748,0.0567258946,0.0283629476,0.24,5,2.3513714284,1.25,1.2688,0.22204,0.7568,0.17028,0,0,0,0
145,70,2.1480963275,1.45,0.3785356875,16.8,1.243803393,0.6393,0.051144,1.14,0.456,0.835,0.4175,0.929,0.209025,1,0.2,0.7971404765,0.398570238,1.14,0.57,0.970472725,0.218356363,0.0567889125,0.0283944565,0.2,5,2.323392857,1.25,1.2685,0.2219875,0.7585,0.1706625,0,0,0,0
144,70.2,2.0029143456,1.4,0.37752783,16.86,1.3053228746,0.63992,0.0511936,1.12,0.448,0.836,0.418,0.9288,0.20898,1,0.2,0.7996457146,0.399822857,1.142,0.571,0.9756908948,0.2195304512,0.0568519304,0.0284259654,0.16,5,2.2954142856,1.25,1.2682,0.221935,0.7602,0.171045,0,0,0,0
143,70.4,1.8577323637,1.35,0.3765199725,16.92,1.3668423562,0.64054,0.0512432,1.1,0.44,0.837,0.4185,0.9286,0.208935,1,0.2,0.8021509527,0.401075476,1.144,0.572,0.9809090646,0.2207045394,0.0569149483,0.0284574743,0.12,5,2.2674357142,1.25,1.2679,0.2218825,0.7619,0.1714275,0,0,0,0
142,70.6,1.7125503818,1.3,0.375512115,16.98,1.4283618378,0.64116,0.0512928,1.08,0.432,0.838,0.419,0.9284,0.20889,1,0.2,0.8046561908,0.402328095,1.146,0.573,0.9861272344,0.2218786276,0.0569779662,0.0284889832,0.08,5,2.2394571428,1.25,1.2676,0.22183,0.7636,0.17181,0,0,0,0
141,70.8,1.5673683999,1.25,0.3745042575,17.04,1.4898813194,0.64178,0.0513424,1.06,0.424,0.839,0.4195,0.9282,0.208845,1,0.2,0.8071614289,0.403580714,1.148,0.574,0.9913454042,0.2230527158,0.0570409841,0.0285204921,0.04,5,2.2114785714,1.25,1.2673,0.2217775,0.7653,0.1721925,0,0,0,0
140,71,1.422186418,1.2,0.3734964,17.1,1.551400801,0.6424,0.051392,1.04,0.416,0.84,0.42,0.928,0.2088,1,0.2,0.809666667,0.404833333,1.15,0.575,0.996563574,0.224226804,0.057104002,0.028552001,0,5,2.1835,1.25,1.267,0.221725,0.767,0.172575,0,0,0,0
139,71.2,1.3443997041,1.28,0.362727,17.12,1.4736632637,0.64326,0.0514608,1.04,0.416,0.842,0.421,0.9252,0.20817,1,0.2,0.8127400003,0.4063699997,1.152,0.576,1.0032140692,0.2257231654,0.0570022131,0.0285011066,-0.04,5,2.2002,1.25,1.2886,0.225505,0.7686,0.172935,0,0,0,0
138,71.4,1.2666129902,1.36,0.3519576,17.14,1.3959257264,0.64412,0.0515296,1.04,0.416,0.844,0.422,0.9224,0.20754,1,0.2,0.8158133336,0.4079066664,1.154,0.577,1.0098645644,0.2272195268,0.0569004242,0.0284502122,-0.08,5,2.2169,1.25,1.3102,0.229285,0.7702,0.173295,0,0,0,0
137,71.6,1.1888262763,1.44,0.3411882,17.16,1.3181881891,0.64498,0.0515984,1.04,0.416,0.846,0.423,0.9196,0.20691,1,0.2,0.8188866669,0.4094433331,1.156,0.578,1.0165150596,0.2287158882,0.0567986353,0.0283993178,-0.12,5,2.2336,1.25,1.3318,0.233065,0.7718,0.173655,0,0,0,0
136,71.8,1.1110395624,1.52,0.3304188,17.18,1.2404506518,0.64584,0.0516672,1.04,0.416,0.848,0.424,0.9168,0.20628,1,0.2,0.8219600002,0.4109799998,1.158,0.579,1.0231655548,0.2302122496,0.0566968464,0.0283484234,-0.16,5,2.2503,1.25,1.3534,0.236845,0.7734,0.174015,0,0,0,0
135,72,1.0332528485,1.6,0.3196494,17.2,1.1627131145,0.6467,0.051736,1.04,0.416,0.85,0.425,0.914,0.20565,1,0.2,0.8250333335,0.4125166665,1.16,0.58,1.02981605,0.231708611,0.0565950575,0.028297529,-0.2,5,2.267,1.25,1.375,0.240625,0.775,0.174375,0,0,0,0
134,72.2,0.9554661346,1.68,0.30888,17.22,1.0849755772,0.64756,0.0518048,1.04,0.416,0.852,0.426,0.9112,0.20502,1,0.2,0.8281066668,0.4140533332,1.162,0.581,1.0364665452,0.2332049724,0.0564932686,0.0282466346,-0.24,5,2.2837,1.25,1.3966,0.244405,0.7766,0.174735,0,0,0,0
133,72.4,0.8776794207,1.76,0.2981106,17.24,1.0072380399,0.64842,0.0518736,1.04,0.416,0.854,0.427,0.9084,0.20439,1,0.2,0.8311800001,0.4155899999,1.164,0.582,1.0431170404,0.2347013338,0.0563914797,0.0281957402,-0.28,5,2.3004,1.25,1.4182,0.248185,0.7782,0.175095,0,0,0,0
132,72.6,0.7998927068,1.84,0.2873412,17.26,0.9295005026,0.64928,0.0519424,1.04,0.416,0.856,0.428,0.9056,0.20376,1,0.2,0.8342533334,0.4171266666,1.166,0.583,1.0497675356,0.2361976952,0.0562896908,0.0281448458,-0.32,5,2.3171,1.25,1.4398,0.251965,0.7798,0.175455,0,0,0,0
131,72.8,0.7221059929,1.92,0.2765718,17.28,0.8517629653,0.65014,0.0520112,1.04,0.416,0.858,0.429,0.9028,0.20313,1,0.2,0.8373266667,0.4186633333,1.168,0.584,1.0564180308,0.2376940566,0.0561879019,0.0280939514,-0.36,5,2.3338,1.25,1.4614,0.255745,0.7814,0.175815,0,0,0,0
130,73,0.644319279,2,0.2658024,17.3,0.774025428,0.651,0.05208,1.04,0.416,0.86,0.43,0.9,0.2025,1,0.2,0.8404,0.4202,1.17,0.585,1.063068526,0.239190418,0.056086113,0.028043057,-0.4,5,2.3505,1.25,1.483,0.259525,0.783,0.176175,0,0,0,0
129,72.9,0.7351831847,2.05,0.2775796575,17.21,0.7551057861,0.65212,0.0521696,1.04,0.416,0.862,0.431,0.8973,0.2018925,1,0.2,0.8434733333,0.4217366667,1.171,0.5855,1.0697190213,0.2406867795,0.055984324,0.0279921625,-0.41,5,2.3672,1.25,1.5004,0.26257,0.7847,0.1765575,0,0,0,0
128,72.8,0.8260470904,2.1,0.289356915,17.12,0.7361861442,0.65324,0.0522592,1.04,0.416,0.864,0.432,0.8946,0.201285,1,0.2,0.8465466666,0.4232733334,1.172,0.586,1.0763695166,0.242183141,0.055882535,0.027941268,-0.42,5,2.3839,1.25,1.5178,0.265615,0.7864,0.17694,0,0,0,0
127,72.7,0.9169109961,2.15,0.3011341725,17.03,0.7172665023,0.65436,0.0523488,1.04,0.416,0.866,0.433,0.8919,0.2006775,1,0.2,0.8496199999,0.4248100001,1.173,0.5865,1.0830200119,0.2436795025,0.055780746,0.0278903735,-0.43,5,2.4006,1.25,1.5352,0.26866,0.7881,0.1773225,0,0,0,0
126,72.6,1.0077749018,2.2,0.31291143,16.94,0.6983468604,0.65548,0.0524384,1.04,0.416,0.868,0.434,0.8892,0.20007,1,0.2,0.8526933332,0.4263466668,1.174,0.587,1.0896705072,0.245175864,0.055678957,0.027839479,-0.44,5,2.4173,1.25,1.5526,0.271705,0.7898,0.177705,0,0,0,0
125,72.5,1.0986388075,2.25,0.3246886875,16.85,0.6794272185,0.6566,0.052528,1.04,0.416,0.87,0.435,0.8865,0.1994625,1,0.2,0.8557666665,0.4278833335,1.175,0.5875,1.0963210025,0.2466722255,0.055577168,0.0277885845,-0.45,5,2.434,1.25,1.57,0.27475,0.7915,0.1780875,0,0,0,0
124,72.4,1.1895027132,2.3,0.336465945,16.76,0.6605075766,0.65772,0.0526176,1.04,0.416,0.872,0.436,0.8838,0.198855,1,0.2,0.8588399998,0.4294200002,1.176,0.588,1.1029714978,0.248168587,0.055475379,0.02773769,-0.46,5,2.4507,1.25,1.5874,0.277795,0.7932,0.17847,0,0,0,0
123,72.3,1.2803666189,2.35,0.3482432025,16.67,0.6415879347,0.65884,0.0527072,1.04,0.416,0.874,0.437,0.8811,0.1982475,1,0.2,0.8619133331,0.4309566669,1.177,0.5885,1.1096219931,0.2496649485,0.05537359,0.0276867955,-0.47,5,2.4674,1.25,1.6048,0.28084,0.7949,0.1788525,0,0,0,0
122,72.2,1.3712305246,2.4,0.36002046,16.58,0.6226682928,0.65996,0.0527968,1.04,0.416,0.876,0.438,0.8784,0.19764,1,0.2,0.8649866664,0.4324933336,1.178,0.589,1.1162724884,0.25116131,0.055271801,0.027635901,-0.48,5,2.4841,1.25,1.6222,0.283885,0.7966,0.179235,0,0,0,0
121,72.1,1.4620944303,2.45,0.3717977175,16.49,0.6037486509,0.66108,0.0528864,1.04,0.416,0.878,0.439,0.8757,0.1970325,1,0.2,0.8680599997,0.4340300003,1.179,0.5895,1.1229229837,0.2526576715,0.055170012,0.0275850065,-0.49,5,2.5008,1.25,1.6396,0.28693,0.7983,0.1796175,0,0,0,0
120,72,1.552958336,2.5,0.383574975,16.4,0.584829009,0.6622,0.052976,1.04,0.416,0.88,0.44,0.873,0.196425,1,0.2,0.871133333,0.435566667,1.18,0.59,1.129573479,0.254154033,0.055068223,0.027534112,-0.5,5,2.5175,1.25,1.657,0.289975,0.8,0.18,0,0,0,0
119,72.1,1.5358813115,2.52,0.3666662775,16.33,0.5531232806,0.66357,0.0530856,1.04,0.416,0.877,0.4385,0.8703,0.1958175,1,0.2,0.8728199997,0.4364100003,1.18,0.59,1.1333050335,0.2549936327,0.0548016069,0.0274008039,-0.52,5,2.57277,1.25,1.6636,0.29113,0.8017,0.1803825,0,0,0,0
118,72.2,1.518804287,2.54,0.34975758,16.26,0.5214175522,0.66494,0.0531952,1.04,0.416,0.874,0.437,0.8676,0.19521,1,0.2,0.8745066664,0.4372533336,1.18,0.59,1.137036588,0.2558332324,0.0545349908,0.0272674958,-0.54,5,2.62804,1.25,1.6702,0.292285,0.8034,0.180765,0,0,0,0
117,72.3,1.5017272625,2.56,0.3328488825,16.19,0.4897118238,0.66631,0.0533048,1.04,0.416,0.871,0.4355,0.8649,0.1946025,1,0.2,0.8761933331,0.4380966669,1.18,0.59,1.1407681425,0.2566728321,0.0542683747,0.0271341877,-0.56,5,2.68331,1.25,1.6768,0.29344,0.8051,0.1811475,0,0,0,0
116,72.4,1.484650238,2.58,0.315940185,16.12,0.4580060954,0.66768,0.0534144,1.04,0.416,0.868,0.434,0.8622,0.193995,1,0.2,0.8778799998,0.4389400002,1.18,0.59,1.144499697,0.2575124318,0.0540017586,0.0270008796,-0.58,5,2.73858,1.25,1.6834,0.294595,0.8068,0.18153,0,0,0,0
115,72.5,1.4675732135,2.6,0.2990314875,16.05,0.426300367,0.66905,0.053524,1.04,0.416,0.865,0.4325,0.8595,0.1933875,1,0.2,0.8795666665,0.4397833335,1.18,0.59,1.1482312515,0.2583520315,0.0537351425,0.0268675715,-0.6,5,2.79385,1.25,1.69,0.29575,0.8085,0.1819125,0,0,0,0
114,72.6,1.450496189,2.62,0.28212279,15.98,0.3945946386,0.67042,0.0536336,1.04,0.416,0.862,0.431,0.8568,0.19278,1,0.2,0.8812533332,0.4406266668,1.18,0.59,1.151962806,0.2591916312,0.0534685264,0.0267342634,-0.62,5,2.84912,1.25,1.6966,0.296905,0.8102,0.182295,0,0,0,0
113,72.7,1.4334191645,2.64,0.2652140925,15.91,0.3628889102,0.67179,0.0537432,1.04,0.416,0.859,0.4295,0.8541,0.1921725,1,0.2,0.8829399999,0.4414700001,1.18,0.59,1.1556943605,0.2600312309,0.0532019103,0.0266009553,-0.64,5,2.90439,1.25,1.7032,0.29806,0.8119,0.1826775,0,0,0,0
112,72.8,1.41634214,2.66,0.248305395,15.84,0.3311831818,0.67316,0.0538528,1.04,0.416,0.856,0.428,0.8514,0.191565,1,0.2,0.8846266666,0.4423133334,1.18,0.59,1.159425915,0.2608708306,0.0529352942,0.0264676472,-0.66,5,2.95966,1.25,1.7098,0.299215,0.8136,0.18306,0,0,0,0
111,72.9,1.3992651155,2.68,0.2313966975,15.77,0.2994774534,0.67453,0.0539624,1.04,0.416,0.853,0.4265,0.8487,0.1909575,1,0.2,0.8863133333,0.4431566667,1.18,0.59,1.1631574695,0.2617104303,0.0526686781,0.0263343391,-0.68,5,3.01493,1.25,1.7164,0.30037,0.8153,0.1834425,0,0,0,0
110,73,1.382188091,2.7,0.214488,15.7,0.267771725,0.6759,0.054072,1.04,0.416,0.85,0.425,0.846,0.19035,1,0.2,0.888,0.444,1.18,0.59,1.166889024,0.26255003,0.052402062,0.026201031,-0.7,5,3.0702,1.25,1.723,0.301525,0.817,0.183825,0,0,0,0
109,73.1,1.3816100528,2.69,0.21727512,15.87,0.301687847,0.67754,0.0542032,1.04,0.416,0.847,0.4235,0.8433,0.1897425,1,0.2,0.8883,0.44415,1.18,0.59,1.1677016377,0.2627328681,0.0521354459,0.026067723,-0.72,5,3.16404,1.25,1.715,0.300125,0.8186,0.184185,0,0,0,0
108,73.2,1.3810320146,2.68,0.22006224,16.04,0.335603969,0.67918,0.0543344,1.04,0.416,0.844,0.422,0.8406,0.189135,1,0.2,0.8886,0.4443,1.18,0.59,1.1685142514,0.2629157062,0.0518688298,0.025934415,-0.74,5,3.25788,1.25,1.707,0.298725,0.8202,0.184545,0,0,0,0
107,73.3,1.3804539764,2.67,0.22284936,16.21,0.369520091,0.68082,0.0544656,1.04,0.416,0.841,0.4205,0.8379,0.1885275,1,0.2,0.8889,0.44445,1.18,0.59,1.1693268651,0.2630985443,0.0516022137,0.025801107,-0.76,5,3.35172,1.25,1.699,0.297325,0.8218,0.184905,0,0,0,0
106,73.4,1.3798759382,2.66,0.22563648,16.38,0.403436213,0.68246,0.0545968,1.04,0.416,0.838,0.419,0.8352,0.18792,1,0.2,0.8892,0.4446,1.18,0.59,1.1701394788,0.2632813824,0.0513355976,0.025667799,-0.78,5,3.44556,1.25,1.691,0.295925,0.8234,0.185265,0,0,0,0
105,73.5,1.3792979,2.65,0.2284236,16.55,0.437352335,0.6841,0.054728,1.04,0.416,0.835,0.4175,0.8325,0.1873125,1,0.2,0.8895,0.44475,1.18,0.59,1.1709520925,0.2634642205,0.0510689815,0.025534491,-0.8,5,3.5394,1.25,1.683,0.294525,0.825,0.185625,0,0,0,0
104,73.6,1.3787198618,2.64,0.23121072,16.72,0.471268457,0.68574,0.0548592,1.04,0.416,0.832,0.416,0.8298,0.186705,1,0.2,0.8898,0.4449,1.18,0.59,1.1717647062,0.2636470586,0.0508023654,0.025401183,-0.82,5,3.63324,1.25,1.675,0.293125,0.8266,0.185985,0,0,0,0
103,73.7,1.3781418236,2.63,0.23399784,16.89,0.505184579,0.68738,0.0549904,1.04,0.416,0.829,0.4145,0.8271,0.1860975,1,0.2,0.8901,0.44505,1.18,0.59,1.1725773199,0.2638298967,0.0505357493,0.025267875,-0.84,5,3.72708,1.25,1.667,0.291725,0.8282,0.186345,0,0,0,0
102,73.8,1.3775637854,2.62,0.23678496,17.06,0.539100701,0.68902,0.0551216,1.04,0.416,0.826,0.413,0.8244,0.18549,1,0.2,0.8904,0.4452,1.18,0.59,1.1733899336,0.2640127348,0.0502691332,0.025134567,-0.86,5,3.82092,1.25,1.659,0.290325,0.8298,0.186705,0,0,0,0
101,73.9,1.3769857472,2.61,0.23957208,17.23,0.573016823,0.69066,0.0552528,1.04,0.416,0.823,0.4115,0.8217,0.1848825,1,0.2,0.8907,0.44535,1.18,0.59,1.1742025473,0.2641955729,0.0500025171,0.025001259,-0.88,5,3.91476,1.25,1.651,0.288925,0.8314,0.187065,0,0,0,0
100,74,1.376407709,2.6,0.2423592,17.4,0.606932945,0.6923,0.055384,1.04,0.416,0.82,0.41,0.819,0.184275,1,0.2,0.891,0.4455,1.18,0.59,1.175015161,0.264378411,0.049735901,0.024867951,-0.9,5,4.0086,1.25,1.643,0.287525,0.833,0.187425,0,0,0,0
99,74.116666667,1.4033766781,2.59,0.24912,17.51,0.5602614448,0.6942,0.055536,1.024,0.4096,0.819,0.4095,0.8214,0.184815,1,0.2,0.8913,0.44565,1.181,0.5905,1.1758277747,0.2645612491,0.0497876091,0.024893805,-0.92,5,4.10244,1.25,1.6184,0.28322,0.8347,0.1878075,0,0,0,0
98,74.233333334,1.4303456472,2.58,0.2558808,17.62,0.5135899446,0.6961,0.055688,1.008,0.4032,0.818,0.409,0.8238,0.185355,1,0.2,0.8916,0.4458,1.182,0.591,1.1766403884,0.2647440872,0.0498393172,0.024919659,-0.94,5,4.19628,1.25,1.5938,0.278915,0.8364,0.18819,0,0,0,0
97,74.350000001,1.4573146163,2.57,0.2626416,17.73,0.4669184444,0.698,0.05584,0.992,0.3968,0.817,0.4085,0.8262,0.185895,1,0.2,0.8919,0.44595,1.183,0.5915,1.1774530021,0.2649269253,0.0498910253,0.024945513,-0.96,5,4.29012,1.25,1.5692,0.27461,0.8381,0.1885725,0,0,0,0
96,74.466666668,1.4842835854,2.56,0.2694024,17.84,0.4202469442,0.6999,0.055992,0.976,0.3904,0.816,0.408,0.8286,0.186435,1,0.2,0.8922,0.4461,1.184,0.592,1.1782656158,0.2651097634,0.0499427334,0.024971367,-0.98,5,4.38396,1.25,1.5446,0.270305,0.8398,0.188955,0,0,0,0
95,74.583333335,1.5112525545,2.55,0.2761632,17.95,0.373575444,0.7018,0.056144,0.96,0.384,0.815,0.4075,0.831,0.186975,1,0.2,0.8925,0.44625,1.185,0.5925,1.1790782295,0.2652926015,0.0499944415,0.024997221,-1,5,4.4778,1.25,1.52,0.266,0.8415,0.1893375,0,0,0,0
94,74.700000002,1.5382215236,2.54,0.282924,18.06,0.3269039438,0.7037,0.056296,0.944,0.3776,0.814,0.407,0.8334,0.187515,1,0.2,0.8928,0.4464,1.186,0.593,1.1798908432,0.2654754396,0.0500461496,0.025023075,-1.02,5,4.57164,1.25,1.4954,0.261695,0.8432,0.18972,0,0,0,0
93,74.816666669,1.5651904927,2.53,0.2896848,18.17,0.2802324436,0.7056,0.056448,0.928,0.3712,0.813,0.4065,0.8358,0.188055,1,0.2,0.8931,0.44655,1.187,0.5935,1.1807034569,0.2656582777,0.0500978577,0.025048929,-1.04,5,4.66548,1.25,1.4708,0.25739,0.8449,0.1901025,0,0,0,0
92,74.933333336,1.5921594618,2.52,0.2964456,18.28,0.2335609434,0.7075,0.0566,0.912,0.3648,0.812,0.406,0.8382,0.188595,1,0.2,0.8934,0.4467,1.188,0.594,1.1815160706,0.2658411158,0.0501495658,0.025074783,-1.06,5,4.75932,1.25,1.4462,0.253085,0.8466,0.190485,0,0,0,0
91,75.050000003,1.6191284309,2.51,0.3032064,18.39,0.1868894432,0.7094,0.056752,0.896,0.3584,0.811,0.4055,0.8406,0.189135,1,0.2,0.8937,0.44685,1.189,0.5945,1.1823286843,0.2660239539,0.0502012739,0.025100637,-1.08,5,4.85316,1.25,1.4216,0.24878,0.8483,0.1908675,0,0,0,0
90,75.16666667,1.6460974,2.5,0.3099672,18.5,0.140217943,0.7113,0.056904,0.88,0.352,0.81,0.405,0.843,0.189675,1,0.2,0.894,0.447,1.19,0.595,1.183141298,0.266206792,0.050252982,0.025126491,-1.1,5,4.947,1.25,1.397,0.244475,0.85,0.19125,0,0,0,0
89,75.26666667,1.6447148501,2.49,0.2974788,18.49,0.1548918593,0.71346,0.0570768,0.88,0.352,0.808,0.404,0.848,0.1908,1,0.2,0.892095,0.4460475,1.19,0.595,1.1840964223,0.266421695,0.0503046901,0.0251523451,-1.11,5,4.8803,1.25,1.3906,0.243355,0.8517,0.1916325,0,0,0,0
88,75.36666667,1.6433323002,2.48,0.2849904,18.48,0.1695657756,0.71562,0.0572496,0.88,0.352,0.806,0.403,0.853,0.191925,1,0.2,0.89019,0.445095,1.19,0.595,1.1850515466,0.266636598,0.0503563982,0.0251781992,-1.12,5,4.8136,1.25,1.3842,0.242235,0.8534,0.192015,0,0,0,0
87,75.46666667,1.6419497503,2.47,0.272502,18.47,0.1842396919,0.71778,0.0574224,0.88,0.352,0.804,0.402,0.858,0.19305,1,0.2,0.888285,0.4441425,1.19,0.595,1.1860066709,0.266851501,0.0504081063,0.0252040533,-1.13,5,4.7469,1.25,1.3778,0.241115,0.8551,0.1923975,0,0,0,0
86,75.56666667,1.6405672004,2.46,0.2600136,18.46,0.1989136082,0.71994,0.0575952,0.88,0.352,0.802,0.401,0.863,0.194175,1,0.2,0.88638,0.44319,1.19,0.595,1.1869617952,0.267066404,0.0504598144,0.0252299074,-1.14,5,4.6802,1.25,1.3714,0.239995,0.8568,0.19278,0,0,0,0
85,75.66666667,1.6391846505,2.45,0.2475252,18.45,0.2135875245,0.7221,0.057768,0.88,0.352,0.8,0.4,0.868,0.1953,1,0.2,0.884475,0.4422375,1.19,0.595,1.1879169195,0.267281307,0.0505115225,0.0252557615,-1.15,5,4.6135,1.25,1.365,0.238875,0.8585,0.1931625,0,0,0,0
84,75.76666667,1.6378021006,2.44,0.2350368,18.44,0.2282614408,0.72426,0.0579408,0.88,0.352,0.798,0.399,0.873,0.196425,1,0.2,0.88257,0.441285,1.19,0.595,1.1888720438,0.26749621,0.0505632306,0.0252816156,-1.16,5,4.5468,1.25,1.3586,0.237755,0.8602,0.193545,0,0,0,0
83,75.86666667,1.6364195507,2.43,0.2225484,18.43,0.2429353571,0.72642,0.0581136,0.88,0.352,0.796,0.398,0.878,0.19755,1,0.2,0.880665,0.4403325,1.19,0.595,1.1898271681,0.267711113,0.0506149387,0.0253074697,-1.17,5,4.4801,1.25,1.3522,0.236635,0.8619,0.1939275,0,0,0,0
82,75.96666667,1.6350370008,2.42,0.21006,18.42,0.2576092734,0.72858,0.0582864,0.88,0.352,0.794,0.397,0.883,0.198675,1,0.2,0.87876,0.43938,1.19,0.595,1.1907822924,0.267926016,0.0506666468,0.0253333238,-1.18,5,4.4134,1.25,1.3458,0.235515,0.8636,0.19431,0,0,0,0
